384; 678594; 1; 360; 90,0; 39,5046; 40
385; 678705; 1; 365; 85,0; 0,0; 0
386; 678817; 1; 365; 85,0; 18,9952; 20
387; 678928; 1; 365; 85,0; 30,8206; 30
388; 679039; 1; 365; 85,0; 39,9404; 40
389; 679151; 1; 370; 80,0; 0,0; 0
390; 679262; 1; 370; 80,0; 18,5567; 20
391; 679373; 1; 370; 80,0; 29,9427; 30
392; 679484; 1; 370; 80,0; 38,6227; 40
393; 679596; 1; 370; 80,0; 46,2816; 50
394; 679707; 1; 375; 75,0; 3,6340; 10
395; 679818; 1; 375; 75,0; 20,8953; 20
396; 679929; 1; 375; 75,0; 31,5184; 40
397; 680041; 1; 380; 70,0; 0,0; 0
398; 680152; 1; 380; 70,0; 21,1870; 30
399; 680263; 1; 380; 70,0; 33,176; 40
400; 680374; 1; 380; 70,0; 41,3174; 50
401; 680486; 1; 385; 65,0; 0,0; 0
402; 680597; 1; 385; 65,0; 17,2153; 20
403; 680708; 1; 385; 65,0; 27,2733; 30
404; 680819; 1; 385; 65,0; 34,6303; 40
405; 680931; 1; 390; 60,0; 0,0; 0
406; 681042; 1; 390; 60,0; 19,4647; 20
407; 681153; 1; 390; 60,0; 30,975; 30
408; 681264; 1; 390; 60,0; 37,3973; 40
409; 681376; 1; 395; 55,0; 0,0; 0
410; 681487; 1; 395; 55,0; 18,1466; 20
411; 681598; 1; 395; 55,0; 28,79; 30
412; 681709; 1; 395; 55,0; 34,7428; 40
413; 681821; 1; 400; 50,0; 0,0; 0
414; 681932; 1; 400; 50,0; 18,8743; 20
415; 682043; 1; 400; 50,0; 28,7364; 30
416; 682154; 1; 400; 50,0; 35,1976; 40
417; 682265; 1; 400; 50,0; 40,3754; 40
418; 682377; 1; 405; 45,0; 0,0; 0
419; 682488; 1; 405; 45,0; 16,4749; 20
420; 682599; 1; 405; 45,0; 25,1575; 30
421; 682710; 1; 405; 45,0; 30,8996; 30
422; 682822; 1; 410; 40,0; 0,0; 0
423; 682933; 1; 410; 40,0; 19,7767; 20
424; 683044; 1; 410; 40,0; 29,4313; 30
425; 683155; 1; 410; 40,0; 35,2663; 40
426; 683267; 1; 410; 40,0; 39,6599; 40
427; 683378; 1; 415; 35,0; 0,0; 0
428; 683489; 1; 415; 35,0; 16,1970; 20
429; 683600; 1; 415; 35,0; 24,2268; 30
430; 683711; 1; 415; 35,0; 29,1747; 30
431; 683823; 1; 420; 30,0; 0,0; 0
432; 683934; 1; 420; 30,0; 19,8797; 20
433; 684045; 1; 420; 30,0; 29,252; 30
434; 684156; 1; 420; 30,0; 34,1201; 40
435; 684268; 1; 420; 30,0; 37,6865; 40
436; 684379; 1; 420; 30,0; 40,6761; 40
437; 684490; 1; 425; 25,0; 0,0; 0
438; 684601; 1; 425; 25,0; 15,2656; 20
439; 684712; 1; 425; 25,0; 22,3960; 30
440; 684824; 1; 425; 25,0; 26,4565; 30
441; 684935; 1; 430; 20,0; 0,0; 0
442; 685046; 1; 430; 20,0; 20,3575; 20
443; 685157; 1; 430; 20,0; 29,1354; 30
444; 685268; 1; 430; 20,0; 33,5437; 40
445; 685380; 1; 435; 15,0; 0,0; 0
446; 685491; 1; 435; 15,0; 17,4091; 20
447; 685602; 1; 435; 15,0; 24,8005; 30
448; 685713; 1; 435; 15,0; 28,4116; 30
449; 685824; 1; 435; 15,0; 30,5961; 30
450; 685936; 1; 440; 10,0; 0,0; 0
451; 686047; 1; 440; 10,0; 18,2474; 20
452; 686158; 1; 440; 10,0; 25,6812; 30
453; 686269; 1; 440; 10,0; 29,343; 30
454; 686381; 1; 440; 10,0; 30,8476; 30
455; 686492; 1; 440; 10,0; 32,797; 40
456; 686603; 1; 440; 10,0; 33,926; 40
457; 686714; 1; 440; 10,0; 34,228; 40
458; 686826; 1; 445; 5,0; 0,0; 0
459; 686937; 1; 445; 5,0; 16,6804; 20
460; 687048; 1; 445; 5,0; 23,2489; 30
461; 687160; 1; 445; 5,0; 26,15; 30
462; 687271; 1; 445; 5,0; 27,3142; 30
463; 687382; 1; 450; 0,0; 0,0; 0
464; 687493; 1; 450; 0,0; 18,9380; 20
465; 687604; 1; 450; 0,0; 26,844; 30
466; 687716; 1; 450; 0,0; 28,7812; 30
467; 687827; 1; 450; 0,0; 29,7988; 30
468; 687938; 1; 450; 0,0; 30,1828; 30
469; 688049; 1; 455; 0,0; 0,0; 0
470; 688160; 1; 455; 0,0; 0,0; 0
471; 688272; 1; 455; 0,0; 0,0; 0
472; 688383; 1; 455; 0,0; 0,0; 0
473; 688494; 1; 455; 0,0; 0,0; 0
474; 688605; 1; 455; 0,0; 0,0; 0
475; 688717; 1; 455; 0,0; 0,0; 0
476; 688828; 1; 455; 0,0; 0,0; 0
477; 688939; 1; 455; 0,0; 0,0; 0
478; 689050; 1; 455; 0,0; 0,0; 0
479; 689161; 1; 455; 0,0; 0,0; 0
480; 689273; 1; 455; 0,0; 0,0; 0
481; 689384; 1; 455; 0,0; 0,0; 0
482; 689495; 1; 455; 0,0; 0,0; 0
483; 689606; 1; 455; 0,0; 0,0; 0
484; 689718; 1; 455; 0,0; 0,0; 0
485; 689829; 1; 455; 0,0; 0,0; 0
486; 689940; 1; 450; 0,0; 0,0; 0
487; 690051; 1; 450; 0,0; 0,0; 0
488; 690163; 1; 450; 0,0; 0,0; 0
489; 690274; 1; 450; 0,0; 0,0; 0
490; 690385; 1; 450; 0,0; 0,0; 0
491; 690496; 1; 450; 0,0; 0,0; 0
492; 690607; 1; 450; 0,0; 0,0; 0
