0; 11662; 1; 20; 430,0; 100,0; 100
1; 11774; 1; 25; 425,0; 0,0; 0
2; 11885; 1; 25; 425,0; 11,9667; 20
3; 11996; 1; 25; 425,0; 39,7702; 40
4; 12108; 1; 30; 420,0; 31,1286; 40
5; 12219; 1; 30; 420,0; 77,2961; 80
6; 12330; 1; 35; 415,0; 75,3100; 80
7; 12442; 1; 35; 415,0; 100,0; 100
8; 12553; 1; 30; 420,0; 100,0; 100
9; 12664; 1; 40; 410,0; 11,7558; 20
10; 12776; 1; 50; 400,0; 0,0; 0
11; 12887; 1; 55; 395,0; 27,8901; 30
12; 12998; 1; 65; 385,0; 1,6313; 10
13; 13110; 1; 70; 380,0; 23,2270; 30
14; 13221; 1; 75; 375,0; 36,1918; 40
15; 13332; 1; 75; 375,0; 88,471; 90
16; 13443; 1; 80; 370,0; 85,7420; 90
17; 13555; 1; 80; 370,0; 100,0; 100
18; 13666; 1; 85; 365,0; 83,2330; 90
19; 13777; 1; 90; 360,0; 80,8997; 80
20; 13889; 1; 95; 355,0; 83,7390; 90
21; 14000; 1; 100; 350,0; 88,2563; 90
22; 14111; 1; 105; 345,0; 93,1326; 100
23; 14223; 1; 115; 335,0; 55,4498; 60
24; 14334; 1; 120; 330,0; 69,9951; 70
25; 14445; 1; 130; 320,0; 35,1386; 40
26; 14556; 1; 135; 315,0; 49,9283; 50
27; 14668; 1; 145; 305,0; 14,3422; 20
28; 14779; 1; 150; 300,0; 28,349; 30
29; 14890; 1; 155; 295,0; 33,6339; 40
30; 15002; 1; 160; 290,0; 35,9047; 40
31; 15113; 1; 165; 285,0; 36,6457; 40
32; 15224; 1; 170; 280,0; 36,5354; 40
33; 15335; 1; 170; 280,0; 78,2508; 80
34; 15447; 1; 175; 275,0; 66,9134; 70
35; 15558; 1; 175; 275,0; 100,0; 100
36; 15669; 1; 180; 270,0; 85,1325; 90
37; 15781; 1; 180; 270,0; 100,0; 100
38; 15892; 1; 190; 260,0; 35,5625; 40
39; 16003; 1; 195; 255,0; 35,9020; 40
40; 16114; 1; 205; 245,0; 0,0; 0
41; 16226; 1; 210; 240,0; 10,2856; 10
42; 16337; 1; 220; 230,0; 0,0; 0
43; 16448; 1; 225; 225,0; 19,1302; 20
44; 16560; 1; 225; 225,0; 65,928; 70
45; 16671; 1; 225; 225,0; 94,7658; 100
46; 16782; 1; 230; 220,0; 75,8707; 80
47; 16894; 1; 230; 220,0; 100,0; 100
48; 17005; 1; 235; 215,0; 78,7387; 80
49; 17116; 1; 240; 210,0; 66,4902; 70
50; 17227; 1; 250; 200,0; 14,9476; 20
51; 17339; 1; 255; 195,0; 16,8653; 20
52; 17450; 1; 260; 190,0; 12,2677; 20
53; 17561; 1; 265; 185,0; 4,9375; 10
54; 17673; 1; 270; 180,0; 0,0; 0
55; 17784; 1; 275; 175,0; 0,0; 0
56; 17895; 1; 275; 175,0; 36,40; 40
57; 18006; 1; 280; 170,0; 16,7582; 20
58; 18118; 1; 280; 170,0; 45,2257; 50
59; 18229; 1; 280; 170,0; 65,2832; 70
60; 18340; 1; 280; 170,0; 82,1669; 90
61; 18451; 1; 285; 165,0; 55,4320; 60
62; 18563; 1; 290; 160,0; 38,3782; 40
63; 18674; 1; 295; 155,0; 24,7037; 30
64; 18785; 1; 300; 150,0; 12,305; 20
65; 18897; 1; 305; 145,0; 0,0; 0
66; 19008; 1; 305; 145,0; 29,8203; 30
67; 19119; 1; 310; 140,0; 6,5971; 10
68; 19231; 1; 310; 140,0; 31,9199; 40
69; 19342; 1; 315; 135,0; 6,7256; 10
70; 19453; 1; 315; 135,0; 31,305; 40
71; 19564; 1; 315; 135,0; 47,5993; 50
72; 19676; 1; 320; 130,0; 18,8277; 20
73; 19787; 1; 320; 130,0; 41,5089; 50
74; 19898; 1; 325; 125,0; 14,7699; 20
75; 20010; 1; 325; 125,0; 37,9441; 40
76; 20121; 1; 330; 120,0; 11,1171; 20
77; 20232; 1; 330; 120,0; 33,9841; 40
78; 20343; 1; 335; 115,0; 6,7672; 10
79; 20455; 1; 335; 115,0; 29,2131; 30
80; 20566; 1; 335; 115,0; 43,9845; 50
81; 20677; 1; 340; 110,0; 13,4387; 20
82; 20789; 1; 340; 110,0; 34,3544; 40
83; 20900; 1; 340; 110,0; 48,2744; 50
84; 21011; 1; 345; 105,0; 17,1333; 20
85; 21122; 1; 345; 105,0; 37,5504; 40
86; 21234; 1; 350; 100,0; 8,5871; 10
87; 21345; 1; 350; 100,0; 29,5521; 30
88; 21456; 1; 355; 95,0; 0,5216; 0
89; 21568; 1; 355; 95,0; 21,1872; 30
90; 21679; 1; 360; 90,0; 0,0; 0
91; 21790; 1; 360; 90,0; 23,3513; 30
92; 21902; 1; 365; 85,0; 0,0; 0
93; 22013; 1; 365; 85,0; 22,2607; 30
94; 22124; 1; 365; 85,0; 35,3184; 40
95; 22236; 1; 365; 85,0; 44,9033; 50
96; 22347; 1; 370; 80,0; 10,7566; 10
97; 22458; 1; 365; 85,0; 71,908; 80
98; 22569; 1; 370; 80,0; 29,6796; 30
99; 22681; 1; 370; 80,0; 44,8514; 50
100; 22792; 1; 375; 75,0; 12,5389; 20
101; 22903; 1; 375; 75,0; 30,8701; 30
102; 23014; 1; 380; 70,0; 0,0; 0
103; 23126; 1; 380; 70,0; 18,6015; 20
104; 23237; 1; 380; 70,0; 29,4564; 30
105; 23348; 1; 380; 70,0; 37,3882; 40
106; 23460; 1; 385; 65,0; 1,7958; 10
107; 23571; 1; 385; 65,0; 18,3414; 20
108; 23682; 1; 385; 65,0; 28,1466; 30
109; 23794; 1; 385; 65,0; 35,4083; 40
110; 23905; 1; 390; 60,0; 0,0; 0
111; 24016; 1; 390; 60,0; 16,3410; 20
112; 24127; 1; 390; 60,0; 25,7951; 30
113; 24239; 1; 390; 60,0; 32,6504; 40
114; 24350; 1; 395; 55,0; 0,0; 0
115; 24461; 1; 395; 55,0; 17,1078; 20
116; 24573; 1; 400; 50,0; 0,0; 0
117; 24684; 1; 400; 50,0; 22,6989; 30
118; 24795; 1; 400; 50,0; 34,43; 40
119; 24907; 1; 400; 50,0; 41,101; 50
120; 25018; 1; 400; 50,0; 46,3935; 50
121; 25129; 1; 400; 50,0; 51,1646; 60
122; 25240; 1; 405; 45,0; 13,2836; 20
123; 25352; 1; 405; 45,0; 27,8698; 30
124; 25463; 1; 410; 40,0; 0,0; 0
125; 25574; 1; 410; 40,0; 18,899; 20
126; 25686; 1; 410; 40,0; 27,1080; 30
127; 25797; 1; 415; 35,0; 0,0; 0
128; 25908; 1; 415; 35,0; 18,1033; 20
129; 26020; 1; 415; 35,0; 26,8526; 30
130; 26131; 1; 415; 35,0; 32,720; 40
131; 26242; 1; 415; 35,0; 35,9593; 40
132; 26354; 1; 415; 35,0; 39,3440; 40
133; 26465; 1; 420; 30,0; 0,1179; 0
134; 26576; 1; 420; 30,0; 13,3745; 20
135; 26687; 1; 420; 30,0; 20,208; 20
136; 26799; 1; 425; 25,0; 0,0; 0
137; 26910; 1; 425; 25,0; 20,2299; 20
138; 27021; 1; 425; 25,0; 29,2336; 30
139; 27133; 1; 425; 25,0; 34,11; 40
140; 27244; 1; 425; 25,0; 37,1700; 40
141; 27355; 1; 425; 25,0; 39,7356; 40
142; 27467; 1; 430; 20,0; 0,0; 0
143; 27578; 1; 430; 20,0; 12,5163; 20
144; 27689; 1; 430; 20,0; 18,3354; 20
145; 27801; 1; 430; 20,0; 21,6271; 30
146; 27912; 1; 435; 15,0; 0,0; 0
147; 28023; 1; 435; 15,0; 19,758; 20
148; 28134; 1; 435; 15,0; 27,961; 30
149; 28246; 1; 435; 15,0; 30,9445; 30
150; 28357; 1; 435; 15,0; 33,2187; 40
151; 28468; 1; 435; 15,0; 34,8988; 40
152; 28579; 1; 440; 10,0; 0,0; 0
153; 28691; 1; 440; 10,0; 13,7936; 20
154; 28802; 1; 440; 10,0; 19,5467; 20
155; 28913; 1; 440; 10,0; 22,2656; 30
156; 29024; 1; 440; 10,0; 23,8396; 30
157; 29136; 1; 445; 5,0; 0,0; 0
158; 29247; 1; 445; 5,0; 17,6929; 20
159; 29358; 1; 445; 5,0; 24,6435; 30
160; 29469; 1; 445; 5,0; 27,5403; 30
161; 29581; 1; 450; 0,0; 0,0; 0
162; 29692; 1; 450; 0,0; 16,225; 20
163; 29803; 1; 450; 0,0; 22,687; 30
164; 29914; 1; 450; 0,0; 24,3503; 30
165; 30026; 1; 450; 0,0; 25,2112; 30
166; 30137; 1; 450; 0,0; 25,5361; 30
167; 30248; 1; 450; 0,0; 25,6587; 30
168; 30360; 1; 450; 0,0; 25,7050; 30
169; 30471; 1; 455; 0,0; 0,0; 0
170; 30582; 1; 455; 0,0; 0,0; 0
171; 30693; 1; 455; 0,0; 0,0; 0
172; 30805; 1; 455; 0,0; 0,0; 0
173; 30916; 1; 455; 0,0; 0,0; 0
174; 31027; 1; 455; 0,0; 0,0; 0
175; 31138; 1; 455; 0,0; 0,0; 0
176; 31250; 1; 455; 0,0; 0,0; 0
177; 31361; 1; 455; 0,0; 0,0; 0
178; 31472; 1; 455; 0,0; 0,0; 0
179; 31583; 1; 455; 0,0; 0,0; 0
180; 31695; 1; 455; 0,0; 0,0; 0
181; 31806; 1; 455; 0,0; 0,0; 0
182; 31917; 1; 455; 0,0; 0,0; 0
183; 32028; 1; 455; 0,0; 0,0; 0
184; 32140; 1; 460; 0,0; 0,0; 0
185; 32251; 1; 455; 0,0; 0,0; 0
186; 32362; 1; 455; 0,0; 0,0; 0
187; 32473; 1; 455; 0,0; 0,0; 0
188; 32585; 1; 450; 0,0; 0,0; 0
189; 32696; 1; 450; 0,0; 0,0; 0
190; 32807; 1; 450; 0,0; 0,0; 0
191; 32918; 1; 450; 0,0; 0,0; 0
192; 33030; 1; 450; 0,0; 0,0; 0
193; 33141; 1; 450; 0,0; 0,0; 0
194; 33252; 1; 450; 0,0; 0,0; 0
195; 33364; 1; 450; 0,0; 0,0; 0
196; 33475; 1; 450; 0,0; 0,0; 0
197; 33586; 1; 450; 0,0; 0,0; 0
198; 33697; 1; 445; 5,0; 42,4211; 50
199; 33809; 1; 450; 0,0; 0,0; 0
200; 33920; 1; 445; 5,0; 52,8282; 60
201; 34031; 1; 445; 5,0; 46,6223; 50
202; 34142; 1; 445; 5,0; 44,5544; 50
203; 34254; 1; 445; 5,0; 44,480; 50
204; 34365; 1; 445; 5,0; 44,1309; 50
205; 34476; 1; 450; 0,0; 2,150; 10
206; 34588; 1; 450; 0,0; 12,5373; 20
207; 34699; 1; 455; 0,0; 0,0; 0
208; 34810; 1; 455; 0,0; 0,0; 0
209; 34922; 1; 455; 0,0; 0,0; 0
210; 35033; 1; 455; 0,0; 0,0; 0
211; 35144; 1; 455; 0,0; 0,0; 0
212; 35256; 1; 465; 0,0; 0,0; 0
213; 35367; 1; 460; 0,0; 0,0; 0
214; 35478; 1; 460; 0,0; 0,0; 0
215; 35590; 1; 460; 0,0; 0,0; 0
216; 35701; 1; 455; 0,0; 0,0; 0
217; 35812; 1; 455; 0,0; 0,0; 0
